record_id,docket_entry,attachment_number,filed_date_iso,filed_date_display,docket_description,document_label,document_type,file_name,public_access_status,page_count_exact,pacer_billable_pages_estimate,page_count_note,size_bytes,sha256,sha1,md5,pdf_encrypted,pdf_title,pdf_author,pdf_subject,pdf_creator,pdf_producer,pdf_creation_date,pdf_modified_date,best_available_pdf_url,recap_pdf_url,internet_archive_url,courtlistener_document_url,pacer_pdf_url,pacer_price_display,pacer_price_usd,source_docket_url
0180-004,180,4,2026-04-20,"Apr 20, 2026","Cross MOTION for Issuance of Letters Rogatory by JOSEPH GIAMANCO. (Attachments: # 1 Brief Memorandum of Law in Support of Cross-Motion, # 2 Declaration Declaration of Kayvon M. Ghayoumi, # 3 Exhibit A, # 4 Exhibit B, # 5 Exhibit C, # 6 Text of Proposed Order Proposed Order)(CURTIN, THOMAS) (Entered: 04/20/2026)",Attachment 4,Exhibit B,0180-004. (04-20-2026) Exhibit B.pdf,PACER_LINK_AVAILABLE,113,>=30,Exact local PDF page count.,4239695,1e7799185c57089a988d59903bec6a1964ddb431fe535553467c65a2227cf0b4,ba0d74d8857adf5ddddc1bf034882e154ee27f95,9c34414efb8fab983d6ad384cc008a77,False,,,,Adobe Acrobat (64-bit) 26.1.21431,"Adobe Acrobat (64-bit) 26.1.21431; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260420184919-05'00',D:20260420224130-04'00',https://ecf.njd.uscourts.gov/doc1/119023831024?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119023831024?caseid=550383,$3.00,3.00,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0180-005,180,5,2026-04-20,"Apr 20, 2026","Cross MOTION for Issuance of Letters Rogatory by JOSEPH GIAMANCO. (Attachments: # 1 Brief Memorandum of Law in Support of Cross-Motion, # 2 Declaration Declaration of Kayvon M. Ghayoumi, # 3 Exhibit A, # 4 Exhibit B, # 5 Exhibit C, # 6 Text of Proposed Order Proposed Order)(CURTIN, THOMAS) (Entered: 04/20/2026)",Attachment 5,Exhibit C,0180-005. (04-20-2026) Exhibit C.pdf,PACER_LINK_AVAILABLE,58,>=30,Exact local PDF page count.,428120,9591cab6948efd9a7ac2e30a32659aef8b8414fd6f1630394dee2e023f89cb6e,9dfe7f520cb6f86c93ec95db87cc33a6d35778b1,7a6c9c394919194a5d58f40d0f81c7eb,False,,,,Adobe Acrobat (64-bit) 26.1.21431,"Adobe Acrobat (64-bit) 26.1.21431; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260420185058-05'00',D:20260420224220-04'00',https://ecf.njd.uscourts.gov/doc1/119023831025?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119023831025?caseid=550383,$3.00,3.00,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0180-006,180,6,2026-04-20,"Apr 20, 2026","Cross MOTION for Issuance of Letters Rogatory by JOSEPH GIAMANCO. (Attachments: # 1 Brief Memorandum of Law in Support of Cross-Motion, # 2 Declaration Declaration of Kayvon M. Ghayoumi, # 3 Exhibit A, # 4 Exhibit B, # 5 Exhibit C, # 6 Text of Proposed Order Proposed Order)(CURTIN, THOMAS) (Entered: 04/20/2026)",Attachment 6,Text of Proposed Order Proposed Order,0180-006. (04-20-2026) (Text of Proposed Order Proposed Order).pdf,PACER_LINK_AVAILABLE,2,2,Exact local PDF page count.,111991,c69300afdf95157ce84d1882d4c018f4291d101d8bc6f01942f4445e0d8c7a19,bc5677c18ba628406dd5db202fb94c79535ac616,11d56c5a8a54abce8ede165f837f411a,False,,,,PScript5.dll Version 5.2.2,"Acrobat Distiller 26.0 (Windows); modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260420185217-05'00',D:20260420224241-04'00',https://ecf.njd.uscourts.gov/doc1/119023831026?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119023831026?caseid=550383,$0.20,0.20,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0181,181,0,2026-04-06,"Apr 6, 2026","Transcript of Case Management Conference held on March 18, 2026, before Magistrate Judge Leda Dunn Wettre. Transcriber: King Transcription Service, LLC (973-237-6080). NOTICE REGARDING (1) REDACTION OF PERSONAL IDENTIFIERS IN TRANSCRIPTS AND (2) MOTION TO REDACT AND SEAL: The parties have seven (7) calendar days to file with the Court a Notice of Intent to Request Redaction of this Transcript to comply with Fed.R.Civ.P.5.2(a) (personal identifiers). Parties seeking to redact and seal this Transcript, or portions thereof, pursuant to L.Civ.R. 5.3(g) must e-file a Motion to Redact and Seal utilizing the event `Redact and Seal Transcript/Digital Recording`. Redaction Request to Transcription Agency due, but not filed, by 4/27/2026. Redacted Transcript Deadline set for 5/7/2026. Release of Transcript Restriction set for 7/6/2026. (mfr) (Entered: 04/21/2026)",Main Document,Transcript,,PACER_LINK_AVAILABLE,,,Price not displayed; page count unknown.,,,,,,,,,,,,,https://ecf.njd.uscourts.gov/doc1/119023832244?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119023832244?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0182,182,0,2026-04-22,"Apr 22, 2026","NOTICE of Appearance by ROBERT D. KEELING on behalf of APPLE, INC. (KEELING, ROBERT) (Entered: 04/22/2026)",Main Document,Notice of Appearance,"0182. (04-22-2026) NOTICE of Appearance by ROBERT D. KEELING on behalf of APPLE, INC.pdf",PACER_LINK_AVAILABLE,1,,Exact local PDF page count.,167657,e824024f9fe1ed3088503825110afb5f485a376cf7ef0800b7ef6d8359ef65e7,6a014b1cb268d576a741c1b0c172227d4c0ca26f,b7dc794eb0ad98bc311b58f4b34f6344,False,Appearance of Counsel,US Courts,,PScript5.dll Version 5.2.2,"Acrobat Distiller 26.0 (Windows); modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260415085933-05'00',D:20260422114409-04'00',https://ecf.njd.uscourts.gov/doc1/119023838186?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119023838186?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0183,183,0,2026-04-22,"Apr 22, 2026","NOTICE of Appearance by RAY MANGUM on behalf of APPLE, INC. (MANGUM, RAY) (Entered: 04/22/2026)",Main Document,Notice of Appearance,"0183. (04-22-2026) NOTICE of Appearance by RAY MANGUM on behalf of APPLE, INC.pdf",PACER_LINK_AVAILABLE,1,,Exact local PDF page count.,167304,891b191e005f538228d218c91b76b5716837961ae9b015360fc213df234e267f,fb0965d3930f67a023d9b4d0dac27046b01e26b3,45dd4b39016e6772f166860dfa0152b1,False,Appearance of Counsel,US Courts,,PScript5.dll Version 5.2.2,"Acrobat Distiller 26.0 (Windows); modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260415090030-05'00',D:20260422114830-04'00',https://ecf.njd.uscourts.gov/doc1/119023838222?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119023838222?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0184,184,0,2026-04-22,"Apr 22, 2026","NOTICE of Voluntary Dismissal by NANCY COX (KING, STANLEY) (Entered: 04/22/2026)",Main Document,Notice of Voluntary Dismissal (aty),0184. (04-22-2026) NOTICE of Voluntary Dismissal by NANCY COX.pdf,PACER_LINK_AVAILABLE,4,,Exact local PDF page count.,180672,ba6e33ee64b69a79191bc39a5f5da2f587a47e2cfe5c9fb391bac36fff5ad597,c76b0944c987e3cb873284baee3ded08a5efac12,ea0ad168013f549cc971bdda5b1b1dc2,False,,Brant Penney,,Acrobat PDFMaker 26 for Word,"Adobe PDF Library 26.1.183; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260422131742-04'00',D:20260422141326-04'00',https://ecf.njd.uscourts.gov/doc1/119023839374?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119023839374?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0185,185,0,2026-04-24,"Apr 24, 2026","ORDER GRANTING NOTICE OF VOLUNTARY DISMISSAL WITHOUT PREJUDICE as to claims brought by Plaintiffs Pashen Bennett, Nancy Cox, Miguel Gomez, Thomas Gorczynski, Joshua Hodges, and Jared Schermer ONLY. Signed by Judge Julien Xavier Neals on 4/24/2026. (sms2) (Entered: 04/24/2026)",Main Document,Order AND ~Util - Add and Terminate Parties,0185. (04-24-2026) ORDER GRANTING NOTICE OF VOLUNTARY DISMISSAL WITHOUT PREJUDICE as to claims brought by Plaintiffs Pa.pdf,PACER_LINK_AVAILABLE,4,,Exact local PDF page count.,230688,8ec5eb0562e1546f13bfae7004d0b140216af930fd2c2fc5cce4e094933b3384,6d8951a62f312723f9da53c3f02a05bd51f787f7,361edba98f8f4a36118798ba6cf185db,False,,Brant Penney,,Acrobat PDFMaker 26 for Word,"Adobe PDF Library 26.1.183; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260422131742-04'00',D:20260424100609-04'00',https://ecf.njd.uscourts.gov/doc1/119023848428?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119023848428?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0186,186,0,2026-04-24,"Apr 24, 2026","Letter from Liza M. Walsh to the Honorable Leda D. Wettre, U.S.M.J. re 180 Cross MOTION for Issuance of Letters Rogatory . (WALSH, LIZA) (Entered: 04/24/2026)",Main Document,Letter,"0186. (04-24-2026) Letter from Liza M. Walsh to the Honorable Leda D. Wettre, U.S.M.J. re 180 Cross MOTION for Issuance.pdf",PACER_LINK_AVAILABLE,1,,Exact local PDF page count.,247834,b8beab44732d08828f8b847f2a7baee00338425c3ce395fbc5eeaf634c89a387,67c78848f2f73a0c16756d73e07df7c70a3317e8,4c450b3d54b2b4f5f00489f8c86dd88d,False,,Lauren Malakoff,,Acrobat PDFMaker 26 for Word,"Adobe PDF Library 26.1.183; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260424151319-04'00',D:20260424220250-04'00',https://ecf.njd.uscourts.gov/doc1/119023852657?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119023852657?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0187,187,0,2026-04-27,"Apr 27, 2026","NOTICE by SHARLA HILBURN, SUSAN MARIE Notice of Change of Firm Name and Email Address (JUSTICE, KIMBERLY) (Entered: 04/27/2026)",Main Document,Notice (Other),"0187. (04-27-2026) NOTICE by SHARLA HILBURN, SUSAN MARIE Notice of Change of Firm Name and Email Address.pdf",PACER_LINK_AVAILABLE,1,,Exact local PDF page count.,127925,cdb24afbddd17046758d77d2b811ea3459c1e0b8fc0c29efcfd921fb425a5b75,83f798d96ef2ea2d24e50e0dc28654d792f5fe93,2b8d30782fa7d0c4b40bc70e62086ea2,False,,Marlene Khamoo,,Acrobat PDFMaker 26 for Word,"Adobe PDF Library 26.1.183; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260427132818-05'00',D:20260427143410-04'00',https://ecf.njd.uscourts.gov/doc1/119023856048?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119023856048?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0188,188,0,2026-04-30,"Apr 30, 2026","Transcript of Deposition Protocol Dispute Conference held on April 27, 2026, before Magistrate Judge Leda D. Wettre. Transcriber: King Transcription Services (973-237-6080). NOTICE REGARDING (1) REDACTION OF PERSONAL IDENTIFIERS IN TRANSCRIPTS AND (2) MOTION TO REDACT AND SEAL: The parties have seven (7) calendar days to file with the Court a Notice of Intent to Request Redaction of this Transcript to comply with Fed.R.Civ.P.5.2(a) (personal identifiers). Parties seeking to redact and seal this Transcript, or portions thereof, pursuant to L.Civ.R. 5.3(g) must e-file a Motion to Redact and Seal utilizing the event `Redact and Seal Transcript/Digital Recording`. Redaction Request to Transcription Agency due, but not filed, by 5/21/2026. Redacted Transcript Deadline set for 6/1/2026. Release of Transcript Restriction set for 7/29/2026. (sks) (Entered: 05/05/2026)",Main Document,Transcript,,PACER_LINK_AVAILABLE,,,Price not displayed; page count unknown.,,,,,,,,,,,,,https://ecf.njd.uscourts.gov/doc1/119023889728?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119023889728?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0189,189,0,2026-05-05,"May 5, 2026",MEMORANDUM. Signed by Judge Julien Xavier Neals on 5/5/2026. (arm) (Entered: 05/05/2026),Main Document,Memorandum,0189. (05-05-2026) MEMORANDUM. Signed by Judge Julien Xavier Neals on 552026.pdf,FREE_RECAP_PDF_AVAILABLE,3,3,Exact local PDF page count.,267788,8053e9420a432cf5c0428c047401c1c5e65674a4148abe203afc384b221b0a27,3510fc3576135e6d7a261e565c858483581b812d,6efd81be124d5c2adba2261f1c627242,False,,Jacquetta Baker,,Acrobat PDFMaker 26 for Word,"Adobe PDF Library 26.1.183; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260505132613-04'00',D:20260505153203-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.189.0_1.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.189.0_1.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.189.0.pdf,https://www.courtlistener.com/docket/68869775/189/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119023891618?caseid=550383,$0.30,0.30,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0190,190,0,2026-05-07,"May 7, 2026","ORDER granting Plaintiff's 180 Cross-Motion for Issuance of Letters Rogatory under the Hague Convention to Samsung Electronics, Co., LTD. in the Republic of Korea. Signed by Magistrate Judge Leda D. Wettre on 5/7/2026. (sks) (Entered: 05/08/2026)",Main Document,Order on Motion for Issuance of Letters Rogatory,0190. (05-07-2026) ORDER granting Plaintiffs 180 Cross-Motion for Issuance of Letters Rogatory under the Hague Convent.pdf,FREE_RECAP_PDF_AVAILABLE,2,2,Exact local PDF page count.,275426,1e2cd75213fcbec8633833a247441ee682df44dcb9a3f17eddc1f6f9c119b40e,7e2f338123e726a712e7491fdae915f0b078fb47,fefaa62f5676fa38c3163197e4871981,False,,,,,"iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",,D:20260508093528-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.190.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.190.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.190.0.pdf,https://www.courtlistener.com/docket/68869775/190/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119023903744?caseid=550383,$0.20,0.20,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0191,191,0,2026-05-07,"May 7, 2026","ORDER granting 178 Motion for Issuance of Letters Rogatory; The Court shall execute the submitted Letter of Request For International Judicial Assistance with an original signature, to which the clerk shall affix an original seal, and two hard copies of said document will be forwarded to counsel for Apple to allow for service in accordance with the provisions of the Hague Service Convention. Signed by Magistrate Judge Leda D. Wettre on 5/7/2026. (ld) (Entered: 05/08/2026)",Main Document,Order on Motion for Issuance of Letters Rogatory,0191. (05-07-2026) ORDER granting 178 Motion for Issuance of Letters Rogatory The Court shall execute the submitted Le.pdf,FREE_RECAP_PDF_AVAILABLE,2,2,Exact local PDF page count.,319375,c20f387369aecbe5db1046bf16538288aa4560095c11a01b9eeeacf236477946,ab96f93f40b5285f08a724a91ed82e761c36d270,f13fc02b74d69cbc5461293e0c50c871,False,,,,,"iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",,D:20260508111346-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.191.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.191.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.191.0.pdf,https://www.courtlistener.com/docket/68869775/191/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119023904432?caseid=550383,$0.20,0.20,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0192,192,0,2026-05-13,"May 13, 2026","Letter from Joint MDL Parties to Hon. Mag. J. Wettre re 175 Scheduling Order. (HOLLINGER, JORDAN) (Entered: 05/13/2026)",Main Document,Letter,0192. (05-13-2026) Letter from Joint MDL Parties to Hon. Mag. J. Wettre re 175 Scheduling Order.pdf,FREE_RECAP_PDF_AVAILABLE,25,25,Exact local PDF page count.,533551,cfbe6e3b9930a62089a7100303c425482619c70c490781c5b6adc8999a0cbb27,4d9f431317de3f7b369851985494e3ac92e414d4,a05a9f45e17504982f1b414bacf5abbe,False,,"Hashmall, Joe",,Microsoft® Word for Microsoft 365,"Microsoft® Word for Microsoft 365; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260513224638-04'00',D:20260513230616-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.192.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.192.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.192.0.pdf,https://www.courtlistener.com/docket/68869775/192/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119023926008?caseid=550383,$2.50,2.50,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0193,193,0,2026-05-14,"May 14, 2026","Cross MOTION for Issuance of Letters Rogatory by SHOSHI GOLDFUS, IRA POLLY. (Attachments: # 1 Brief, # 2 Declaration, # 3 Text of Proposed Order)(DEPALMA, JOSEPH) (Entered: 05/14/2026)",Main Document,Letters Rogatory,"0193. (05-14-2026) Cross MOTION for Issuance of Letters Rogatory by SHOSHI GOLDFUS, IRA POLLY.pdf",FREE_RECAP_PDF_AVAILABLE,4,4,Exact local PDF page count.,128820,1267a98d7866df2cc92c1aa9cf2474bac87124aac460f24ab9ab8a4bbab2240d,8c2539349505a095564ed576660ad41682043ea9,c24a555669f1bc4154fa7589f339c37f,False,Microsoft Word - 2026-05-14 Notice of Cross Motion for Issuance of Letter of Request_FINAL(1095583.3),ep,,PScript5.dll Version 5.2.2,"Acrobat Distiller 26.0 (Windows); modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260514155410-04'00',D:20260514162538-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.193.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.193.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.193.0.pdf,https://www.courtlistener.com/docket/68869775/193/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119023929531?caseid=550383,$0.40,0.40,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0193-001,193,1,2026-05-14,"May 14, 2026","Cross MOTION for Issuance of Letters Rogatory by SHOSHI GOLDFUS, IRA POLLY. (Attachments: # 1 Brief, # 2 Declaration, # 3 Text of Proposed Order)(DEPALMA, JOSEPH) (Entered: 05/14/2026)",Attachment 1,Brief,0193-001. (05-14-2026) Brief.pdf,FREE_RECAP_PDF_AVAILABLE,17,17,Exact local PDF page count.,203265,f338243b90c83b1a032595c2cbe95458a784bce6af08aaec8b9d2f5afea1d1ae,a316925e008a45cde763bb58955ada0b7a3d2f9a,77bfb496ec95f34b4ccce6b2b3fb61ca,False,Microsoft Word - 2026-05-4 Memorandum_in_Support_FINAL(1095593.3),ep,,PScript5.dll Version 5.2.2,"Acrobat Distiller 26.0 (Windows); modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20260514155642-04'00',D:20260514162547-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.193.1.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.193.1.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.193.1.pdf,https://www.courtlistener.com/docket/68869775/193/1/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119023929532?caseid=550383,$1.70,1.70,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
